,clean_machine,process_number,label,time_frame,filename,vibration_data
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_007,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_007.h5,"[[   23.    13. -1015.]
 [   21.     9. -1022.]
 [   15.    17. -1020.]
 ...
 [   19.    15. -1018.]
 [   17.     3. -1024.]
 [   21.    25. -1015.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_008,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_008.h5,"[[   27.     7. -1009.]
 [   33.     5. -1028.]
 [   25.    25. -1024.]
 ...
 [   25.    25. -1016.]
 [   11.    21. -1026.]
 [   15.    13. -1022.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_009,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_009.h5,"[[ 1.700e+01  3.100e+01 -1.013e+03]
 [ 3.100e+01 -1.000e+00 -1.024e+03]
 [ 2.100e+01  3.100e+01 -1.011e+03]
 ...
 [ 2.500e+01  1.900e+01 -1.015e+03]
 [ 1.500e+01  2.500e+01 -1.020e+03]
 [ 2.900e+01  1.300e+01 -1.024e+03]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_010,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_010.h5,"[[   25.    19. -1024.]
 [   31.    15. -1020.]
 [   29.    13. -1032.]
 ...
 [   44.    29. -1024.]
 [   52.    31. -1024.]
 [   46.    11. -1036.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_011,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_011.h5,"[[ 1.500e+01  2.900e+01 -1.009e+03]
 [ 1.900e+01 -5.000e+00 -1.028e+03]
 [ 1.900e+01  2.100e+01 -1.011e+03]
 ...
 [ 2.100e+01  3.100e+01 -1.022e+03]
 [ 2.700e+01  1.000e+00 -1.011e+03]
 [ 9.000e+00  1.500e+01 -1.018e+03]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_012,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_012.h5,"[[   29.     0. -1020.]
 [   29.    27. -1036.]
 [   33.    11. -1018.]
 ...
 [   19.    17. -1026.]
 [   25.    21. -1013.]
 [   21.    23. -1013.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_013,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_013.h5,"[[   21.    19. -1026.]
 [   35.    11. -1018.]
 [   17.    11. -1015.]
 ...
 [   25.    23. -1011.]
 [   25.     3. -1026.]
 [   13.    33. -1020.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_014,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_014.h5,"[[   25.    29. -1018.]
 [   33.    17. -1026.]
 [   25.    19. -1007.]
 ...
 [   25.    27. -1020.]
 [   17.    13. -1028.]
 [   21.     7. -1018.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_015,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_015.h5,"[[ 3.700e+01  1.000e+00 -1.026e+03]
 [ 2.900e+01  3.000e+00 -1.024e+03]
 [ 2.300e+01  1.300e+01 -1.032e+03]
 ...
 [ 2.700e+01  1.900e+01 -1.026e+03]
 [ 1.900e+01  1.700e+01 -1.030e+03]
 [ 1.700e+01  1.100e+01 -1.011e+03]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_016,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_016.h5,"[[   23.    23. -1018.]
 [   29.    15. -1013.]
 [   21.     9. -1026.]
 ...
 [   17.     5. -1018.]
 [    9.    40. -1015.]
 [   35.    11. -1026.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_017,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_017.h5,"[[   19.    25. -1026.]
 [   23.    21. -1018.]
 [   35.    13. -1024.]
 ...
 [   29.    11. -1013.]
 [   21.    21. -1030.]
 [   19.    -7. -1022.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_018,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_018.h5,"[[   29.     0. -1007.]
 [   21.    27. -1009.]
 [   27.     5. -1024.]
 ...
 [   23.    13. -1015.]
 [   29.    27. -1024.]
 [   15.    13. -1015.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_019,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_019.h5,"[[   29.    13. -1026.]
 [   17.    27. -1026.]
 [   25.    13. -1022.]
 ...
 [   11.    15. -1026.]
 [   23.    19. -1024.]
 [   21.    -7. -1009.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_020,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_020.h5,"[[    9.    23. -1036.]
 [   19.   -13. -1030.]
 [    5.    29. -1030.]
 ...
 [   15.    -9. -1026.]
 [    7.    27. -1030.]
 [    5.   -11. -1024.]]"
M03_OP07_good_Aug_2019_M03_Aug_2019_OP07_021,M03,OP07,good,Aug_2019,M03_Aug_2019_OP07_021.h5,"[[    5.   -11. -1032.]
 [    9.    13. -1042.]
 [    5.     7. -1030.]
 ...
 [   17.    23. -1042.]
 [    7.    15. -1016.]
 [   13.    11. -1036.]]"
M03_OP07_good_Aug_2020_M03_Aug_2020_OP07_000,M03,OP07,good,Aug_2020,M03_Aug_2020_OP07_000.h5,"[[   33    60 -1030]
 [    9    54 -1028]
 [   33    54 -1007]
 ...
 [   17    13 -1032]
 [   21    17 -1018]
 [   23    13 -1018]]"
M03_OP07_good_Aug_2020_M03_Aug_2020_OP07_001,M03,OP07,good,Aug_2020,M03_Aug_2020_OP07_001.h5,"[[   23     1 -1032]
 [   25    21 -1018]
 [   19    21 -1015]
 ...
 [   74   -23 -1011]
 [  109    48 -1015]
 [   70    74 -1030]]"
M03_OP07_good_Aug_2020_M03_Aug_2020_OP07_002,M03,OP07,good,Aug_2020,M03_Aug_2020_OP07_002.h5,"[[   15    13 -1028]
 [   29     9 -1013]
 [   33     1 -1018]
 ...
 [   37    -9 -1018]
 [    0    23 -1030]
 [   37     0 -1018]]"
M03_OP07_good_Aug_2020_M03_Aug_2020_OP07_003,M03,OP07,good,Aug_2020,M03_Aug_2020_OP07_003.h5,"[[   21    23 -1036]
 [   23    19 -1026]
 [   19    25 -1032]
 ...
 [   13    11 -1026]
 [   25    11 -1015]
 [   15    17 -1020]]"
M03_OP07_good_Aug_2020_M03_Aug_2020_OP07_004,M03,OP07,good,Aug_2020,M03_Aug_2020_OP07_004.h5,"[[   15    17 -1044]
 [   35     0 -1022]
 [   21    19 -1032]
 ...
 [   25    23 -1026]
 [   33     7 -1030]
 [   31     9 -1018]]"
M03_OP07_good_Aug_2020_M03_Aug_2020_OP07_005,M03,OP07,good,Aug_2020,M03_Aug_2020_OP07_005.h5,"[[   33   597  -997]
 [   29   573 -1007]
 [   33   587 -1044]
 ...
 [    7     5 -1026]
 [   40    19 -1013]
 [  -17    19 -1030]]"
M03_OP07_good_Aug_2021_M03_Aug_2021_OP07_000,M03,OP07,good,Aug_2021,M03_Aug_2021_OP07_000.h5,"[[   13    17 -1034]
 [   33    15 -1011]
 [   29     5 -1015]
 ...
 [   17    11 -1022]
 [   27    31 -1007]
 [   23     1 -1036]]"
M03_OP07_good_Aug_2021_M03_Aug_2021_OP07_001,M03,OP07,good,Aug_2021,M03_Aug_2021_OP07_001.h5,"[[   31    11 -1018]
 [   37    17 -1005]
 [   23    -1 -1042]
 ...
 [   31    37 -1030]
 [   31     5 -1024]
 [   29    25 -1034]]"
M03_OP07_good_Aug_2021_M03_Aug_2021_OP07_002,M03,OP07,good,Aug_2021,M03_Aug_2021_OP07_002.h5,"[[   13     5 -1015]
 [   25   -29 -1026]
 [   15    23 -1011]
 ...
 [   21     3 -1026]
 [   13     0 -1015]
 [   15     0 -1026]]"
M03_OP07_good_Aug_2021_M03_Aug_2021_OP07_003,M03,OP07,good,Aug_2021,M03_Aug_2021_OP07_003.h5,"[[   11    15 -1042]
 [   27     5 -1003]
 [   23    29 -1028]
 ...
 [  396    50 -1083]
 [  165  -167  -981]
 [  124  -203  -927]]"
M03_OP07_good_Aug_2021_M03_Aug_2021_OP07_004,M03,OP07,good,Aug_2021,M03_Aug_2021_OP07_004.h5,"[[   15    33 -1028]
 [   21    17 -1040]
 [    5    17 -1020]
 ...
 [   15     7 -1028]
 [   25     5 -1028]
 [   21     1 -1030]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_000,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_000.h5,"[[   11    13 -1028]
 [   15    21 -1034]
 [   31    29 -1024]
 ...
 [   23    23 -1015]
 [   33    23 -1030]
 [   21    21 -1022]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_001,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_001.h5,"[[   29    19 -1018]
 [   23    17 -1018]
 [   25    11 -1018]
 ...
 [   21    33 -1011]
 [   15    21 -1024]
 [   19    23 -1020]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_002,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_002.h5,"[[   29.     7. -1018.]
 [   15.    35. -1018.]
 [   21.    15. -1022.]
 ...
 [   29.    35. -1026.]
 [   19.    17. -1040.]
 [   17.    39. -1022.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_003,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_003.h5,"[[    3.    25. -1015.]
 [   27.    15. -1011.]
 [   37.    29. -1028.]
 ...
 [   33.    13. -1020.]
 [   35.    17. -1015.]
 [   19.    11. -1015.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_004,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_004.h5,"[[   33.    25. -1028.]
 [   33.    29. -1009.]
 [   33.    -3. -1009.]
 ...
 [   15.    17. -1022.]
 [   29.    13. -1016.]
 [   23.    21. -1020.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_005,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_005.h5,"[[   23.    27. -1026.]
 [   35.     9. -1013.]
 [   25.    23. -1020.]
 ...
 [   25.    27. -1018.]
 [   29.     3. -1024.]
 [   15.    25. -1022.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_006,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_006.h5,"[[   27    13 -1007]
 [   35    -1 -1015]
 [   23    21 -1015]
 ...
 [   21    19 -1007]
 [   29    27 -1026]
 [   33    17 -1028]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_007,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_007.h5,"[[   21    21 -1018]
 [   31    11 -1018]
 [   19    29 -1020]
 ...
 [   19    23 -1013]
 [   35    40 -1024]
 [   15    29 -1034]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_008,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_008.h5,"[[   27    25 -1020]
 [   21    19 -1018]
 [   21    27 -1015]
 ...
 [   25    21 -1028]
 [   21    25 -1022]
 [   23    11 -1015]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_009,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_009.h5,"[[   15.    17. -1028.]
 [   23.    33. -1024.]
 [   21.    11. -1013.]
 ...
 [   17.     3. -1026.]
 [   15.    29. -1013.]
 [   27.     0. -1015.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_010,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_010.h5,"[[   37.    -7. -1009.]
 [   37.   -11. -1024.]
 [   33.    29. -1020.]
 ...
 [   21.    35. -1024.]
 [   29.     9. -1018.]
 [   29.    19. -1013.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_011,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_011.h5,"[[    5.    25. -1015.]
 [   27.    17. -1005.]
 [   23.    23. -1028.]
 ...
 [   31.    17. -1015.]
 [   25.    37. -1020.]
 [   29.    17. -1011.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_012,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_012.h5,"[[   29.    13. -1016.]
 [   15.    15. -1018.]
 [   23.    27. -1018.]
 ...
 [   27.    21. -1018.]
 [   17.    40. -1024.]
 [   21.    17. -1013.]]"
M03_OP07_good_Feb_2020_M03_Feb_2020_OP07_013,M03,OP07,good,Feb_2020,M03_Feb_2020_OP07_013.h5,"[[   37.    11. -1022.]
 [   15.    29. -1032.]
 [   37.     5. -1020.]
 ...
 [   13.    23. -1034.]
 [   29.    19. -1005.]
 [   11.    19. -1020.]]"
M03_OP07_good_Feb_2021_M03_Feb_2021_OP07_000,M03,OP07,good,Feb_2021,M03_Feb_2021_OP07_000.h5,"[[    9     3 -1015]
 [   31    29 -1032]
 [   21     1 -1038]
 ...
 [   37    -1 -1015]
 [   21     5 -1018]
 [    7    19 -1026]]"
M03_OP07_good_Feb_2021_M03_Feb_2021_OP07_001,M03,OP07,good,Feb_2021,M03_Feb_2021_OP07_001.h5,"[[   23    15 -1032]
 [   21    13 -1024]
 [   23     5 -1007]
 ...
 [   31     0 -1015]
 [   19    13 -1020]
 [   19     0 -1030]]"
M03_OP07_good_Feb_2021_M03_Feb_2021_OP07_002,M03,OP07,good,Feb_2021,M03_Feb_2021_OP07_002.h5,"[[   29    17 -1015]
 [   21     1 -1022]
 [   31     7 -1024]
 ...
 [   17    11 -1026]
 [   15    15 -1018]
 [   13     7 -1024]]"
M03_OP07_good_Feb_2021_M03_Feb_2021_OP07_003,M03,OP07,good,Feb_2021,M03_Feb_2021_OP07_003.h5,"[[   -1    25 -1024]
 [   21    -5 -1030]
 [   15    23 -1038]
 ...
 [   39   -11 -1022]
 [   -1    -7 -1020]
 [   19   -23 -1026]]"
M03_OP07_good_Feb_2021_M03_Feb_2021_OP07_004,M03,OP07,good,Feb_2021,M03_Feb_2021_OP07_004.h5,"[[   21    25 -1026]
 [    9    23 -1018]
 [   25     5 -1026]
 ...
 [   13    19 -1020]
 [   21    23 -1018]
 [   25     1 -1018]]"
M03_OP07_good_Feb_2021_M03_Feb_2021_OP07_005,M03,OP07,good,Feb_2021,M03_Feb_2021_OP07_005.h5,"[[   21     9 -1022]
 [    5    17 -1032]
 [   11    29 -1022]
 ...
 [    5    25 -1026]
 [   15    13 -1015]
 [   35     7 -1026]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_000,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_000.h5,"[[ 2.300e+01  1.500e+01 -1.020e+03]
 [ 2.100e+01  1.300e+01 -1.011e+03]
 [ 2.500e+01  1.900e+01 -1.026e+03]
 ...
 [ 2.700e+01  2.300e+01 -9.930e+02]
 [ 4.400e+01  1.000e+00 -1.024e+03]
 [-2.500e+01  2.700e+01 -1.009e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_001,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_001.h5,"[[   19.    19. -1034.]
 [   33.    29. -1020.]
 [   27.    17. -1013.]
 ...
 [   19.     5. -1028.]
 [   17.    23. -1011.]
 [   23.    31. -1022.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_002,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_002.h5,"[[ 9.000e+00  5.000e+00 -1.028e+03]
 [ 2.300e+01  2.500e+01 -1.020e+03]
 [ 1.700e+01  2.700e+01 -1.003e+03]
 ...
 [ 2.300e+01  2.100e+01 -1.030e+03]
 [ 2.700e+01  1.000e+00 -1.024e+03]
 [ 2.700e+01  7.000e+00 -1.020e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_003,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_003.h5,"[[ 2.900e+01 -5.000e+00 -1.024e+03]
 [ 1.900e+01  2.500e+01 -1.022e+03]
 [ 3.100e+01  2.500e+01 -1.030e+03]
 ...
 [ 3.700e+01 -1.000e+00 -1.003e+03]
 [ 1.100e+01  4.000e+01 -1.026e+03]
 [ 3.500e+01  9.000e+00 -1.028e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_004,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_004.h5,"[[ 3.300e+01  1.300e+01 -1.022e+03]
 [ 2.500e+01  2.100e+01 -1.024e+03]
 [ 3.500e+01 -5.000e+00 -1.028e+03]
 ...
 [ 1.300e+01 -1.000e+00 -1.020e+03]
 [ 2.700e+01  2.900e+01 -1.003e+03]
 [ 2.500e+01  1.700e+01 -1.018e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_005,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_005.h5,"[[ 3.500e+01 -7.000e+00 -1.022e+03]
 [ 2.500e+01  1.700e+01 -1.003e+03]
 [ 3.700e+01  1.000e+00 -1.015e+03]
 ...
 [ 2.100e+01  1.100e+01 -1.026e+03]
 [ 2.300e+01  2.500e+01 -1.013e+03]
 [ 1.900e+01  1.100e+01 -1.018e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_006,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_006.h5,"[[   21.    15. -1018.]
 [   29.    13. -1026.]
 [   31.    11. -1015.]
 ...
 [   13.    19. -1026.]
 [   35.    13. -1026.]
 [   17.    17. -1013.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_007,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_007.h5,"[[   29.    21. -1011.]
 [   19.    15. -1018.]
 [   17.    17. -1015.]
 ...
 [    9.    15. -1022.]
 [   17.    13. -1020.]
 [   31.    21. -1011.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_008,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_008.h5,"[[   23.    11. -1030.]
 [   21.    21. -1015.]
 [   25.    19. -1018.]
 ...
 [   29.    19. -1024.]
 [   17.    19. -1034.]
 [   19.    33. -1013.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_009,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_009.h5,"[[ 2.900e+01  5.000e+00 -1.026e+03]
 [ 5.000e+00  1.700e+01 -1.011e+03]
 [ 1.700e+01  1.700e+01 -1.028e+03]
 ...
 [ 3.100e+01 -1.100e+01 -1.018e+03]
 [ 1.700e+01 -1.000e+00 -1.020e+03]
 [ 3.100e+01  2.700e+01 -1.026e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_010,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_010.h5,"[[   29.    19. -1018.]
 [   29.     9. -1015.]
 [   23.    11. -1015.]
 ...
 [   17.    31. -1018.]
 [   27.    15. -1024.]
 [   13.    -5. -1022.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_011,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_011.h5,"[[   33.    19. -1015.]
 [   19.    13. -1020.]
 [   27.    27. -1036.]
 ...
 [   33.    29. -1030.]
 [   29.    29. -1032.]
 [   23.    15. -1026.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_012,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_012.h5,"[[ 2.700e+01  5.000e+00 -1.020e+03]
 [ 2.100e+01  1.500e+01 -1.022e+03]
 [ 2.700e+01  1.500e+01 -1.015e+03]
 ...
 [ 2.300e+01  2.500e+01 -1.026e+03]
 [ 1.900e+01 -1.000e+00 -1.022e+03]
 [ 1.900e+01  3.100e+01 -1.009e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_013,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_013.h5,"[[   29.    17. -1028.]
 [   33.    19. -1022.]
 [   31.     3. -1030.]
 ...
 [   27.    25. -1016.]
 [   21.    13. -1015.]
 [   13.    11. -1024.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_014,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_014.h5,"[[   29.    23. -1030.]
 [   33.    11. -1030.]
 [   21.    46. -1013.]
 ...
 [   31.    23. -1009.]
 [   23.    17. -1018.]
 [   33.    29. -1024.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_015,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_015.h5,"[[   19.    25. -1030.]
 [   29.    11. -1011.]
 [   27.    23. -1020.]
 ...
 [   31.     7. -1015.]
 [   31.    25. -1011.]
 [   29.     7. -1032.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_016,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_016.h5,"[[   21.    19. -1013.]
 [   29.     7. -1022.]
 [   31.    13. -1013.]
 ...
 [   27.    13. -1018.]
 [   25.    21. -1020.]
 [   29.    11. -1018.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_017,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_017.h5,"[[ 2.500e+01  1.500e+01 -1.018e+03]
 [ 2.300e+01  1.500e+01 -1.015e+03]
 [ 2.900e+01  1.000e+00 -1.020e+03]
 ...
 [ 9.000e+00  2.500e+01 -1.026e+03]
 [ 3.700e+01  3.300e+01 -1.009e+03]
 [ 3.500e+01  3.100e+01 -1.024e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_018,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_018.h5,"[[ 1.900e+01  1.900e+01 -1.028e+03]
 [ 2.100e+01  2.900e+01 -1.018e+03]
 [ 3.100e+01  1.000e+00 -1.015e+03]
 ...
 [ 2.100e+01  1.100e+01 -1.026e+03]
 [ 3.100e+01  1.300e+01 -1.009e+03]
 [ 2.700e+01  1.700e+01 -1.020e+03]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_019,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_019.h5,"[[   13.    -3. -1024.]
 [   17.    21. -1030.]
 [    9.    11. -1020.]
 ...
 [   11.     5. -1015.]
 [   54.    -5. -1038.]
 [  -23.    39. -1048.]]"
M03_OP08_good_Aug_2019_M03_Aug_2019_OP08_020,M03,OP08,good,Aug_2019,M03_Aug_2019_OP08_020.h5,"[[ 9.000e+00 -7.000e+00 -1.028e+03]
 [ 1.900e+01  5.000e+00 -1.036e+03]
 [ 9.000e+00  1.900e+01 -1.034e+03]
 ...
 [-5.000e+00  3.100e+01 -1.038e+03]
 [ 1.100e+01 -5.000e+00 -1.026e+03]
 [ 1.100e+01 -1.000e+00 -1.034e+03]]"
M03_OP08_good_Aug_2020_M03_Aug_2020_OP08_000,M03,OP08,good,Aug_2020,M03_Aug_2020_OP08_000.h5,"[[   29    19 -1018]
 [   21     7 -1028]
 [   15    25 -1018]
 ...
 [   31    11 -1011]
 [   21     7 -1022]
 [   21     1 -1026]]"
M03_OP08_good_Aug_2020_M03_Aug_2020_OP08_001,M03,OP08,good,Aug_2020,M03_Aug_2020_OP08_001.h5,"[[   13    -7 -1020]
 [   19   -25 -1003]
 [   35   -23 -1015]
 ...
 [   15    15 -1026]
 [   25    23 -1034]
 [   17    19 -1032]]"
M03_OP08_good_Aug_2021_M03_Aug_2021_OP08_000,M03,OP08,good,Aug_2021,M03_Aug_2021_OP08_000.h5,"[[   25    13 -1032]
 [   35    19 -1032]
 [    7    23 -1022]
 ...
 [   27    25 -1026]
 [   11    29 -1015]
 [   15    19 -1020]]"
M03_OP08_good_Aug_2021_M03_Aug_2021_OP08_001,M03,OP08,good,Aug_2021,M03_Aug_2021_OP08_001.h5,"[[    9    21 -1018]
 [   29    -7 -1032]
 [   23    17 -1036]
 ...
 [   13    33 -1018]
 [    9   -15 -1020]
 [   31     3 -1022]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_000,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_000.h5,"[[   19    19 -1003]
 [   25    11 -1009]
 [    9     5 -1024]
 ...
 [   93   -25  -999]
 [   74    76 -1048]
 [  113    70 -1018]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_001,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_001.h5,"[[   17    21 -1022]
 [   17    17 -1020]
 [   15    23 -1026]
 ...
 [   19    25 -1026]
 [   23    -1 -1015]
 [   27    15 -1026]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_002,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_002.h5,"[[   29.    23. -1005.]
 [   13.    17. -1030.]
 [   13.    27. -1022.]
 ...
 [   25.    29. -1026.]
 [   17.     3. -1018.]
 [   25.    27. -1020.]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_003,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_003.h5,"[[   29    23 -1015]
 [   29    11 -1030]
 [   27    13 -1020]
 ...
 [   31     3 -1022]
 [   31    33 -1028]
 [   29    17 -1022]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_004,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_004.h5,"[[   25    11 -1034]
 [   33    17 -1038]
 [   29    17 -1030]
 ...
 [   29    35 -1024]
 [   15    23 -1022]
 [   35    13 -1011]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_005,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_005.h5,"[[   11    52 -1028]
 [   19    -7 -1018]
 [   13    48 -1020]
 ...
 [   17    27 -1026]
 [   27    15 -1015]
 [   23    33 -1024]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_006,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_006.h5,"[[ 1.500e+01  1.900e+01 -1.024e+03]
 [ 1.100e+01  1.000e+00 -1.005e+03]
 [ 2.300e+01  2.100e+01 -1.009e+03]
 ...
 [ 2.700e+01  2.300e+01 -1.018e+03]
 [ 1.900e+01  1.300e+01 -1.030e+03]
 [ 2.500e+01  2.900e+01 -1.030e+03]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_007,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_007.h5,"[[   23.    29. -1032.]
 [   27.    29. -1015.]
 [   21.    13. -1026.]
 ...
 [   23.    13. -1020.]
 [   19.    19. -1026.]
 [   15.    35. -1011.]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_008,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_008.h5,"[[   25.    29. -1024.]
 [   23.     5. -1032.]
 [    7.    19. -1013.]
 ...
 [   21.    19. -1028.]
 [   29.    42. -1018.]
 [   23.    17. -1020.]]"
M03_OP08_good_Feb_2020_M03_Feb_2020_OP08_009,M03,OP08,good,Feb_2020,M03_Feb_2020_OP08_009.h5,"[[   17.    13. -1018.]
 [   13.    25. -1018.]
 [   33.    13. -1036.]
 ...
 [   23.    19. -1026.]
 [   35.     7. -1026.]
 [   19.    25. -1030.]]"
M03_OP08_good_Feb_2021_M03_Feb_2021_OP08_000,M03,OP08,good,Feb_2021,M03_Feb_2021_OP08_000.h5,"[[   11    11 -1028]
 [   27    13 -1032]
 [    7     5 -1028]
 ...
 [    5    19 -1030]
 [   19    21 -1026]
 [    9    -1 -1034]]"
M03_OP08_good_Feb_2021_M03_Feb_2021_OP08_001,M03,OP08,good,Feb_2021,M03_Feb_2021_OP08_001.h5,"[[    3    89 -1026]
 [   29    93 -1018]
 [   17   122 -1024]
 ...
 [   19    11 -1026]
 [    7    19 -1018]
 [    7     0 -1013]]"
